95.3193,96.3576,96.0964,95.8466,96.784,97.6289,98.0912,99.1371,98.4551,95.6429,94.668,91.5368,91.9027,92.5843,92.1269,92.0219,92.5095,90.6647,95.4587,95.9529,94.3848,94.7934,97.373,96.5921,94.4506,96.0929,94.7705,106.352,101.177,100.682,99.6791,96.7854,99.6713,100.244,99.4938,96.4009
96.4139,101.292,99.2447,99.1123,99.197,99.167,102.437,101.122,100.08,97.3314,97.3875,94.8424,94.8192,94.9863,95.7083,95.7326,96.1083,94.1559,98.8892,98.3755,99.4182,97.5395,99.4847,99.6894,97.8464,98.5907,99.7012,103.616,106.62,102.458,102.668,101.08,103.324,104.136,103.535,97.7679
97.4484,103.298,100.376,99.6541,101.62,101.04,100.864,103.649,99.7394,97.9911,98.2397,95.8339,96.8992,97.4324,96.7534,98.6268,97.996,95.5213,100.078,102.267,99.8288,100.367,99.7941,100.315,100.604,100.268,101.914,102.698,106.827,106.487,104.035,104.211,103.277,105.556,104.073,98.142
96.1299,102.405,100.611,100.457,100.555,99.8944,100.691,99.5874,99.5591,97.1967,96.7506,96.7623,98.0469,97.7155,96.9102,96.3097,98.228,96.3374,100.217,101.007,101.989,100.061,99.5348,100.703,101.636,100.493,100.503,102.176,105.258,104.035,104.217,103.366,104.658,103.144,104.828,96.8284
92.954,98.1239,98.4851,99.4837,100.047,101.425,100.819,101.974,98.5017,94.1519,94.7722,92.6366,92.7582,94.1186,91.6712,92.4707,91.9048,91.3617,95.7295,96.8303,97.0662,95.3042,97.046,97.3373,99.4109,99.1686,100.29,99.5441,106.149,103.708,101.865,102.906,101.412,101.613,99.6704,94.3604
89.9889,94.8799,95.765,95.0736,96.0405,96.6628,100.172,97.9772,97.1861,91.4795,91.1951,88.7607,90.7484,90.711,90.7208,89.7103,89.3155,88.4816,94.9939,93.7858,94.0622,93.66,92.877,94.2334,93.612,95.576,95.8713,99.6058,100.947,100.368,100.119,99.9055,97.8508,100.579,98.5559,93.8015
86.8021,91.5698,88.8828,92.6591,92.7451,93.4338,93.4814,95.4967,93.7538,89.0899,89.2412,89.2852,87.7574,87.7134,87.4782,86.2189,87.0911,87.5642,91.7727,93.0645,91.3206,91.0871,92.5571,90.2519,93.1212,92.6326,92.848,95.8303,100.167,97.5228,95.9343,95.3377,98.989,96.4258,100.195,90.5262
82.8442,86.9498,86.8094,87.0272,88.2919,88.6998,91.3505,91.2829,90.3028,84.8667,86.1629,85.7747,85.2009,84.8661,84.1422,84.8662,84.4966,83.1596,87.6262,88.297,88.5695,88.5959,89.9516,89.024,90.4523,90.8586,89.8628,91.3821,95.0354,93.4474,89.693,91.2437,91.524,94.5482,90.8575,86.3917
83.9907,89.6057,89.1463,89.0475,88.635,89.8265,91.0011,91.6582,89.156,88.8742,89.5876,88.7948,88.1556,87.296,87.6571,88.7223,89.0277,87.8062,90.3836,91.5712,92.0419,93.2557,91.2388,92.2038,90.6384,92.3788,90.904,92.5735,93.0969,92.0235,87.7643,86.8728,88.0907,89.775,88.9111,84.8827
89.354,93.8773,96.4477,94.645,94.9146,93.8029,98.1614,96.8773,94.0604,92.8562,92.2239,91.7671,91.8204,94.6454,91.0257,93.1142,93.1237,91.4452,96.8295,97.3807,97.9188,97.8039,96.3836,96.1257,97.4351,96.7913,96.027,95.3656,98.5627,95.2756,91.9223,90.643,91.7972,92.5709,94.6469,88.3293
