154.995,168.938,182.012,167.251,166.16,172.402,182.388,187.31,180.146,168.891,166.789,169.166,171.247,173.615,173.517,176.052,172.756,169.808,164.513,165.296,164.569,162.505,161.096,176.069,176.829,165.27,165.024,180.457,169.055,183.569,171.73,178.716,179.106,163.923,161.88,157.383
159.166,170.28,170.266,165.969,163.42,163.162,187.018,168.049,179.161,171.36,172.56,173.76,182.285,168.239,171.383,172.38,172.869,166.123,169.692,166.074,169.843,159.431,163.039,165.47,168.574,173.822,164.551,170.599,181.191,165.353,170.223,168.07,174.473,165.571,163.222,157.022
151.344,161.138,169.162,154.957,156.938,157.35,158.355,164.81,156.464,153.638,165.673,159.903,157.409,155.633,159.389,161.698,161.673,163.656,156.956,155.075,152.471,162.856,154.247,169.154,164.494,154.332,155.975,167.275,152.199,155.427,159.617,158.126,155.286,152.764,160.023,145.839
144.502,169.715,155.042,147.448,146.246,147.933,155.438,148.284,147.513,141.275,144.884,149.841,150.672,149.294,149.516,148.744,152.17,149.425,142.861,155.273,147.524,145.455,150.88,144.002,144.181,142.993,143.061,156.714,160.55,148.963,145.568,153.006,144.854,147.403,146.794,144.087
132.946,143.487,143.281,144.563,147.43,147.463,150.542,158.667,147.623,149.296,147.535,147.887,156.046,145.813,146.637,153.1,149.076,142.951,140.838,142.144,148.628,143.258,142.747,139.632,140.463,143.921,146.748,147.544,152.876,154.422,149.595,146.362,145.932,142.443,152.549,137.003
144.39,156.932,156.619,156.831,177.842,163.785,168.206,176.45,165.739,162.479,161.404,158.773,158.544,159.671,159.276,158.446,158.734,154.041,153.381,153.853,163.644,156.062,150.875,149.712,151.822,154.532,155.245,166.975,157.502,163.626,170.19,158.284,160.599,155.691,153.213,159.19
161.053,161.988,164.095,225.33,187.783,166.886,168.03,179.594,174.666,160.291,177.684,172.533,168.037,171.401,172.218,165.298,168.06,167.753,163.536,161.454,165.282,161.565,157.214,155.469,156.526,159.477,164.937,169.967,172.91,167.812,170.831,171.566,162.527,152.528,160.696,157.302
138.861,149.939,151.454,152.46,156.595,151.184,150.475,152.702,156.369,147.169,160.214,153.057,150.406,154.23,148.757,148.297,151.432,147.607,148.721,153.706,146.365,149.841,150.596,147.965,151.382,147.395,150.545,153.685,156.386,158.454,150.869,157.558,149.756,147.709,146.002,139.241
132.464,137.387,139.264,135.628,138.154,141.871,135.066,138.974,136.55,144.829,142.425,140.102,139.621,143.399,138.821,141.189,141.561,143.37,140.112,140.463,138.227,134.569,136.531,134.392,136.402,138.158,141.556,148.01,151.503,142.034,142.729,145.527,143.876,142.748,138.096,132.634
130.21,142.657,145.779,138.771,134.978,136.996,138.538,138.874,145.388,140.763,144.221,146.027,142.842,139.929,141.088,141.271,147.32,140.965,140.993,143.271,140.605,138.684,139.138,141.403,142.04,141.932,145.425,155.02,150.737,148.65,152.845,153.55,148.885,146.744,147.927,140.178
