0.430206,0.509562,0.499874,0.489802,0.495533,0.504786,0.501272,0.527886,0.503074,0.473741,0.479341,0.478172,0.501052,0.471298,0.456167,0.486509,0.470174,0.450313,0.430997,0.457773,0.454862,0.442743,0.446987,0.469755,0.467941,0.475542,0.452669,0.43021,0.436716,0.442063,0.409503,0.440611,0.424638,0.415119,0.438032,0.450498
0.410744,0.53955,0.549705,0.534821,0.538005,0.50567,0.559544,0.554879,0.582336,0.534176,0.547442,0.531517,0.516928,0.526311,0.516222,0.526211,0.545996,0.486539,0.496934,0.502129,0.489271,0.483736,0.502991,0.480234,0.503327,0.495939,0.519706,0.473067,0.515416,0.466645,0.467003,0.516138,0.501991,0.494514,0.507378,0.469784
0.348853,0.50601,0.489233,0.49205,0.485076,0.476048,0.474872,0.510642,0.481704,0.499516,0.489522,0.477414,0.48345,0.462266,0.467778,0.461593,0.488775,0.447588,0.424715,0.469552,0.452666,0.452328,0.441847,0.452308,0.422815,0.450125,0.441793,0.452514,0.431927,0.456026,0.446351,0.476589,0.450965,0.45916,0.46192,0.413558
0.334637,0.45463,0.454028,0.450107,0.43685,0.428599,0.429707,0.426304,0.423591,0.396336,0.449992,0.444664,0.463469,0.417447,0.438117,0.441408,0.435063,0.403332,0.383152,0.393344,0.423485,0.40277,0.402055,0.383199,0.399958,0.375907,0.369264,0.370595,0.424869,0.420072,0.406948,0.415601,0.422678,0.438082,0.427874,0.3711
0.25744,0.391173,0.375854,0.402047,0.402218,0.418151,0.418131,0.478112,0.395881,0.407646,0.409167,0.411759,0.377942,0.373996,0.363437,0.37568,0.342913,0.321305,0.29256,0.310792,0.332629,0.31628,0.347819,0.342658,0.371895,0.367742,0.367965,0.329858,0.434844,0.413697,0.380096,0.370947,0.37869,0.351027,0.367459,0.300675
0.251713,0.360659,0.381884,0.365808,0.390006,0.37054,0.404531,0.418047,0.411158,0.375695,0.373492,0.375293,0.38698,0.368537,0.375483,0.355882,0.347445,0.32055,0.313953,0.305138,0.331725,0.320542,0.307038,0.316595,0.324968,0.332468,0.316705,0.369727,0.336777,0.391267,0.376316,0.352454,0.307127,0.370206,0.309971,0.292149
0.236915,0.372027,0.323291,0.397323,0.366291,0.368223,0.369417,0.427438,0.409287,0.34814,0.400549,0.38438,0.374459,0.35562,0.365553,0.34482,0.36197,0.329728,0.33678,0.320811,0.305664,0.316611,0.309584,0.315054,0.331269,0.340153,0.340301,0.32002,0.425331,0.34177,0.381144,0.313375,0.356801,0.292211,0.354255,0.27163
0.200817,0.329018,0.334676,0.333719,0.338027,0.312208,0.362106,0.362787,0.36645,0.322641,0.355068,0.334,0.334398,0.328215,0.309338,0.318233,0.31611,0.271137,0.274732,0.291796,0.282423,0.294618,0.293278,0.312582,0.303698,0.3102,0.296275,0.309782,0.357141,0.33695,0.291064,0.322168,0.29664,0.317061,0.284092,0.224263
0.222617,0.329801,0.330929,0.315672,0.322512,0.312674,0.343543,0.358897,0.353055,0.36356,0.357069,0.391275,0.328206,0.329041,0.31653,0.36523,0.346212,0.324706,0.309081,0.306287,0.306127,0.292163,0.300361,0.294134,0.301392,0.307095,0.293742,0.302884,0.333073,0.313214,0.294898,0.294973,0.287403,0.31246,0.282342,0.250903
0.246135,0.357166,0.354088,0.349783,0.328085,0.33647,0.366017,0.367562,0.371318,0.363885,0.389858,0.364934,0.351166,0.340471,0.345743,0.364517,0.363367,0.318168,0.302246,0.331239,0.312999,0.300726,0.311426,0.31103,0.306255,0.330374,0.315558,0.299054,0.348296,0.323801,0.310706,0.317007,0.34354,0.31706,0.334616,0.254951
