0.524972,0.620752,0.626619,0.606651,0.610444,0.628464,0.650072,0.645074,0.609505,0.553731,0.584708,0.566378,0.557348,0.579054,0.582438,0.590186,0.569158,0.53595,0.540866,0.610221,0.591879,0.60898,0.593884,0.609846,0.629476,0.655412,0.63544,0.611565,0.657348,0.634128,0.609099,0.59635,0.612383,0.603176,0.612438,0.63321
0.466667,0.626145,0.62323,0.626904,0.635619,0.628249,0.656408,0.652279,0.632285,0.580039,0.623885,0.58137,0.591327,0.587183,0.614667,0.607892,0.610677,0.548892,0.591916,0.610228,0.634098,0.604085,0.597205,0.602989,0.612785,0.62669,0.620625,0.620225,0.693557,0.63329,0.62391,0.60721,0.619712,0.620771,0.640905,0.586933
0.393998,0.579229,0.576744,0.581073,0.592022,0.591998,0.592252,0.62031,0.56393,0.54696,0.563852,0.536199,0.550069,0.559282,0.561704,0.593118,0.590052,0.51918,0.526296,0.606692,0.57843,0.590312,0.57097,0.569589,0.569239,0.583293,0.572395,0.594254,0.654915,0.616457,0.596227,0.598048,0.581122,0.606168,0.600876,0.525108
0.332465,0.511921,0.511835,0.488781,0.508357,0.494845,0.509793,0.500343,0.492076,0.45975,0.495944,0.538506,0.558121,0.54966,0.573194,0.543849,0.545898,0.481716,0.47141,0.542962,0.557543,0.520197,0.508892,0.502918,0.525925,0.497344,0.4856,0.51068,0.578719,0.56047,0.544357,0.533766,0.557419,0.56861,0.531498,0.463476
0.250623,0.440991,0.442507,0.444797,0.444473,0.474544,0.483317,0.522553,0.438413,0.43535,0.444548,0.433416,0.41844,0.43295,0.394474,0.431153,0.414669,0.380188,0.371407,0.436113,0.470012,0.436016,0.45898,0.457344,0.479935,0.476059,0.484408,0.470505,0.564432,0.515996,0.500708,0.476726,0.479623,0.448827,0.430007,0.357582
0.254628,0.412585,0.438557,0.424378,0.45105,0.433743,0.46286,0.478515,0.458713,0.398471,0.405729,0.401472,0.392975,0.393463,0.40645,0.414589,0.402015,0.378002,0.392753,0.431973,0.429924,0.433581,0.41947,0.437318,0.451218,0.468044,0.437611,0.468858,0.495578,0.508577,0.46345,0.467072,0.42048,0.475201,0.405774,0.339308
0.254511,0.413708,0.374703,0.41807,0.445174,0.434981,0.438337,0.502902,0.459854,0.389892,0.421112,0.41399,0.416012,0.385117,0.414693,0.37652,0.409459,0.372993,0.395096,0.41723,0.397042,0.40208,0.429755,0.422127,0.463915,0.469084,0.433806,0.427232,0.549887,0.467076,0.478446,0.432051,0.45538,0.402999,0.424881,0.337763
0.198054,0.32532,0.35561,0.350494,0.383089,0.353449,0.409623,0.424145,0.40356,0.299342,0.366768,0.374799,0.353187,0.353366,0.335859,0.338987,0.34519,0.305831,0.300856,0.359297,0.35512,0.363778,0.37691,0.375695,0.405472,0.403553,0.372325,0.375048,0.448339,0.429392,0.365465,0.40128,0.364055,0.386396,0.335042,0.275962
0.18124,0.326514,0.306291,0.297371,0.300331,0.330895,0.336419,0.375599,0.339182,0.313328,0.36032,0.362743,0.34197,0.35027,0.335166,0.348039,0.3555,0.351598,0.3209,0.370548,0.339532,0.336372,0.339651,0.335887,0.355078,0.375962,0.338078,0.324787,0.363983,0.345038,0.302287,0.286575,0.295001,0.303737,0.285846,0.223504
0.207967,0.330028,0.342658,0.324105,0.318259,0.315182,0.349095,0.368757,0.356951,0.332911,0.387375,0.386825,0.356984,0.350027,0.373074,0.374511,0.393303,0.338151,0.33897,0.360699,0.361269,0.354837,0.34235,0.326879,0.373887,0.378377,0.343751,0.338335,0.384415,0.331325,0.31299,0.304953,0.322594,0.329062,0.327345,0.231014
0.231755,0.375125,0.372123,0.346625,0.351919,0.365261,0.364247,0.40274,0.377975,0.356842,0.415211,0.416754,0.399884,0.402539,0.410296,0.410247,0.436417,0.391734,0.358131,0.408628,0.3953,0.387938,0.387483,0.395063,0.398178,0.422826,0.362906,0.392426,0.448806,0.399784,0.355183,0.369953,0.378383,0.38977,0.375805,0.294888
0.256981,0.414918,0.41621,0.383481,0.400545,0.396166,0.406925,0.416444,0.40063,0.390765,0.445192,0.476349,0.464786,0.442696,0.474291,0.464303,0.47277,0.430129,0.40978,0.466292,0.453413,0.446828,0.426608,0.420607,0.438888,0.42335,0.395326,0.406299,0.467718,0.452036,0.434187,0.421987,0.431481,0.456106,0.453995,0.346175
0.263016,0.399778,0.364701,0.434087,0.429353,0.436582,0.448151,0.486073,0.46073,0.426212,0.459616,0.471054,0.441117,0.443919,0.435311,0.40064,0.430827,0.399239,0.369956,0.439413,0.400745,0.421861,0.422424,0.413262,0.447523,0.451433,0.443999,0.437733,0.506179,0.45361,0.444132,0.420549,0.436157,0.38146,0.414036,0.339781
0.335432,0.429087,0.463673,0.442392,0.478561,0.475351,0.505411,0.505422,0.508896,0.486134,0.506061,0.540046,0.524397,0.529694,0.473834,0.483758,0.499054,0.470277,0.45003,0.49962,0.459068,0.472397,0.491351,0.517932,0.505676,0.513087,0.49268,0.506352,0.526353,0.548518,0.487182,0.497,0.419015,0.469745,0.440244,0.394406
0.39314,0.506019,0.487836,0.508382,0.504828,0.523073,0.511088,0.559135,0.527039,0.50965,0.562586,0.577414,0.572975,0.54729,0.555539,0.545255,0.544468,0.523998,0.522673,0.517939,0.539506,0.504296,0.543836,0.542155,0.561503,0.527215,0.533723,0.532038,0.590583,0.533937,0.527004,0.486034,0.50778,0.454229,0.501206,0.412151
0.386239,0.49684,0.513078,0.540695,0.519987,0.547086,0.554702,0.588211,0.538236,0.499842,0.576625,0.586138,0.581773,0.57858,0.562972,0.579111,0.571952,0.525983,0.503466,0.564891,0.562561,0.584216,0.572956,0.587308,0.604142,0.602478,0.567655,0.519042,0.579712,0.554045,0.516713,0.517701,0.516118,0.50285,0.469981,0.424556
0.383566,0.477079,0.523537,0.512778,0.527298,0.519607,0.546957,0.572496,0.54451,0.539252,0.59733,0.582176,0.568984,0.586655,0.57861,0.561203,0.538975,0.485821,0.491429,0.515295,0.569222,0.558257,0.56045,0.543639,0.572292,0.594424,0.536866,0.567974,0.596619,0.576127,0.534366,0.517085,0.526099,0.531195,0.49267,0.434479
0.37865,0.537185,0.481479,0.509381,0.474123,0.520774,0.5102,0.573013,0.545785,0.524391,0.576356,0.554452,0.545791,0.543172,0.525104,0.531454,0.52114,0.49623,0.483555,0.49703,0.504763,0.502549,0.513195,0.530497,0.538134,0.542193,0.525466,0.532653,0.593121,0.535755,0.536974,0.510638,0.501285,0.486667,0.509752,0.417449
0.32139,0.41743,0.453684,0.419069,0.449493,0.446405,0.492985,0.484522,0.508496,0.459703,0.511304,0.51784,0.534545,0.504818,0.482786,0.467115,0.496839,0.434563,0.442108,0.45315,0.451661,0.444814,0.484564,0.503057,0.521619,0.4973,0.491715,0.494622,0.502617,0.547497,0.493366,0.512321,0.444909,0.479934,0.44425,0.381164
0.247175,0.357394,0.325166,0.39689,0.34903,0.374671,0.402208,0.480019,0.428025,0.410617,0.442919,0.452128,0.43858,0.438737,0.437852,0.396853,0.432599,0.369754,0.381188,0.415445,0.397453,0.4281,0.41618,0.449631,0.445478,0.467491,0.445103,0.425079,0.503993,0.466642,0.459506,0.438391,0.441998,0.376306,0.423524,0.327833
